STDR_YYQU_CD,행정동코드,행정동명,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,STOR_CO,SIMILR_INDUTY_STOR_CO,OPBIZ_STOR_CO,CLSBIZ_STOR_CO,FRC_STOR_CO,CLSBIZ_RT
20201,11440740,상암동,CS100002,중식음식점,31,38,3,3,7,8
20201,11440740,상암동,CS100003,일식음식점,50,58,4,2,8,3
20201,11440740,상암동,CS100004,양식음식점,30,35,3,4,5,11
20201,11440740,상암동,CS100005,제과점,17,25,0,0,8,0
20201,11440740,상암동,CS100006,패스트푸드점,13,32,1,0,19,0
20201,11440740,상암동,CS100007,치킨전문점,12,27,2,1,15,4
20201,11440740,상암동,CS100008,분식전문점,30,46,4,5,16,11
20201,11440740,상암동,CS100009,호프-간이주점,50,57,1,3,7,5
20201,11440740,상암동,CS100010,커피-음료,116,162,17,8,46,5
20202,11440740,상암동,CS100001,한식음식점,247,305,10,24,58,8
20202,11440740,상암동,CS100002,중식음식점,31,38,1,1,7,3
20202,11440740,상암동,CS100003,일식음식점,53,62,6,2,9,3
20202,11440740,상암동,CS100004,양식음식점,32,37,3,1,5,3
20202,11440740,상암동,CS100005,제과점,17,25,0,0,8,0
20202,11440740,상암동,CS100006,패스트푸드점,13,33,2,1,20,3
20202,11440740,상암동,CS100007,치킨전문점,13,28,1,0,15,0
20202,11440740,상암동,CS100008,분식전문점,31,47,3,2,16,4
20202,11440740,상암동,CS100009,호프-간이주점,53,60,3,0,7,0
20202,11440740,상암동,CS100010,커피-음료,121,168,15,9,47,5
20203,11440740,상암동,CS100001,한식음식점,246,310,13,16,64,5
20203,11440740,상암동,CS100002,중식음식점,29,36,2,4,7,11
20203,11440740,상암동,CS100003,일식음식점,54,63,1,2,9,3
20203,11440740,상암동,CS100004,양식음식점,33,37,2,2,4,5
20203,11440740,상암동,CS100005,제과점,17,25,1,1,8,4
20203,11440740,상암동,CS100006,패스트푸드점,13,32,0,1,19,3
20203,11440740,상암동,CS100007,치킨전문점,13,28,1,1,15,4
20203,11440740,상암동,CS100008,분식전문점,31,47,4,1,16,2
20203,11440740,상암동,CS100009,호프-간이주점,53,62,2,0,9,0
20203,11440740,상암동,CS100010,커피-음료,124,173,7,5,49,3
20204,11440740,상암동,CS100001,한식음식점,246,314,22,18,68,6
20204,11440740,상암동,CS100002,중식음식점,28,35,1,2,7,6
20204,11440740,상암동,CS100003,일식음식점,53,62,2,3,9,5
20204,11440740,상암동,CS100004,양식음식점,35,38,4,3,3,8
20204,11440740,상암동,CS100005,제과점,19,27,4,2,8,7
20204,11440740,상암동,CS100006,패스트푸드점,15,35,3,0,20,0
20204,11440740,상암동,CS100007,치킨전문점,13,29,1,0,16,0
20204,11440740,상암동,CS100008,분식전문점,30,45,2,4,15,9
20204,11440740,상암동,CS100009,호프-간이주점,53,62,3,3,9,5
20204,11440740,상암동,CS100010,커피-음료,130,179,9,3,49,2
20211,11440740,상암동,CS100001,한식음식점,251,319,15,10,68,3
20211,11440740,상암동,CS100002,중식음식점,28,37,2,0,9,0
20211,11440740,상암동,CS100003,일식음식점,54,63,3,2,9,3
20211,11440740,상암동,CS100004,양식음식점,35,38,2,2,3,5
20211,11440740,상암동,CS100005,제과점,18,26,0,1,8,4
20211,11440740,상암동,CS100006,패스트푸드점,16,36,1,0,20,0
20211,11440740,상암동,CS100007,치킨전문점,12,28,0,1,16,4
20211,11440740,상암동,CS100008,분식전문점,32,49,5,1,17,2
20211,11440740,상암동,CS100009,호프-간이주점,53,62,1,1,9,2
20211,11440740,상암동,CS100010,커피-음료,132,180,5,4,48,2
20212,11440740,상암동,CS100001,한식음식점,258,324,19,14,66,4
20212,11440740,상암동,CS100002,중식음식점,29,38,2,1,9,3
20212,11440740,상암동,CS100003,일식음식점,59,67,7,3,8,5
20212,11440740,상암동,CS100004,양식음식점,38,40,3,1,2,3
20212,11440740,상암동,CS100005,제과점,17,26,1,1,9,4
20212,11440740,상암동,CS100006,패스트푸드점,16,36,2,2,20,6
20212,11440740,상암동,CS100007,치킨전문점,11,27,0,1,16,4
20212,11440740,상암동,CS100008,분식전문점,30,47,2,4,17,9
20212,11440740,상암동,CS100009,호프-간이주점,53,62,2,2,9,3
20212,11440740,상암동,CS100010,커피-음료,135,183,8,5,48,3
20213,11440740,상암동,CS100001,한식음식점,251,317,8,15,66,5
20213,11440740,상암동,CS100002,중식음식점,30,39,2,1,9,3
20213,11440740,상암동,CS100003,일식음식점,59,67,1,1,8,2
20213,11440740,상암동,CS100004,양식음식점,39,41,1,0,2,0
20213,11440740,상암동,CS100005,제과점,17,26,1,1,9,4
20213,11440740,상암동,CS100006,패스트푸드점,17,36,5,5,19,14
20213,11440740,상암동,CS100007,치킨전문점,11,27,0,0,16,0
20213,11440740,상암동,CS100008,분식전문점,30,46,1,2,16,4
20213,11440740,상암동,CS100009,호프-간이주점,49,58,0,4,9,7
20213,11440740,상암동,CS100010,커피-음료,133,187,13,9,54,5
20214,11440740,상암동,CS100001,한식음식점,251,322,19,14,71,4
20214,11440740,상암동,CS100002,중식음식점,31,41,4,2,10,5
20214,11440740,상암동,CS100003,일식음식점,60,69,6,4,9,6
20214,11440740,상암동,CS100004,양식음식점,41,43,2,0,2,0
20214,11440740,상암동,CS100005,제과점,18,27,1,0,9,0
20214,11440740,상암동,CS100006,패스트푸드점,19,41,5,0,22,0
20214,11440740,상암동,CS100007,치킨전문점,12,28,3,2,16,7
20214,11440740,상암동,CS100008,분식전문점,30,47,2,1,17,2
20214,11440740,상암동,CS100009,호프-간이주점,47,56,0,2,9,4
20214,11440740,상암동,CS100010,커피-음료,139,195,13,5,56,3
20221,11440740,상암동,CS100001,한식음식점,250,319,6,9,69,3
20221,11440740,상암동,CS100002,중식음식점,31,41,1,1,10,2
20221,11440740,상암동,CS100003,일식음식점,61,71,4,2,10,3
20221,11440740,상암동,CS100004,양식음식점,40,42,1,2,2,5
20221,11440740,상암동,CS100005,제과점,18,28,1,0,10,0
20221,11440740,상암동,CS100006,패스트푸드점,19,42,1,0,23,0
20221,11440740,상암동,CS100007,치킨전문점,11,26,0,2,15,8
20221,11440740,상암동,CS100008,분식전문점,32,48,3,2,16,4
20221,11440740,상암동,CS100009,호프-간이주점,45,54,0,2,9,4
20221,11440740,상암동,CS100010,커피-음료,143,199,7,3,56,2
20222,11440740,상암동,CS100001,한식음식점,254,328,12,3,74,1
20222,11440740,상암동,CS100002,중식음식점,32,42,2,1,10,2
20222,11440740,상암동,CS100003,일식음식점,60,70,1,2,10,3
20222,11440740,상암동,CS100004,양식음식점,46,48,7,1,2,2
20222,11440740,상암동,CS100005,제과점,17,27,1,2,10,7
20222,11440740,상암동,CS100006,패스트푸드점,19,41,1,2,22,5
20222,11440740,상암동,CS100007,치킨전문점,11,26,0,0,15,0
20222,11440740,상암동,CS100008,분식전문점,30,46,4,6,16,13
20222,11440740,상암동,CS100009,호프-간이주점,47,56,2,0,9,0
20222,11440740,상암동,CS100010,커피-음료,141,198,10,11,57,6
20223,11440740,상암동,CS100001,한식음식점,249,320,6,14,71,4
20223,11440740,상암동,CS100002,중식음식점,33,43,3,2,10,5
20223,11440740,상암동,CS100003,일식음식점,59,70,5,5,11,7
20223,11440740,상암동,CS100004,양식음식점,46,48,2,2,2,4
20223,11440740,상암동,CS100005,제과점,16,26,2,3,10,12
20223,11440740,상암동,CS100006,패스트푸드점,21,42,2,1,21,2
20223,11440740,상암동,CS100007,치킨전문점,12,26,2,2,14,8
20223,11440740,상암동,CS100008,분식전문점,30,46,1,1,16,2
20223,11440740,상암동,CS100009,호프-간이주점,48,58,2,0,10,0
20223,11440740,상암동,CS100010,커피-음료,140,196,6,8,56,4
20224,11440740,상암동,CS100001,한식음식점,248,322,13,11,74,3
20224,11440740,상암동,CS100002,중식음식점,35,46,6,3,11,7
20224,11440740,상암동,CS100003,일식음식점,62,74,7,3,12,4
20224,11440740,상암동,CS100004,양식음식점,49,54,7,1,5,2
20224,11440740,상암동,CS100005,제과점,18,28,2,0,10,0
20224,11440740,상암동,CS100006,패스트푸드점,23,44,3,1,21,2
20224,11440740,상암동,CS100007,치킨전문점,13,27,2,1,14,4
20224,11440740,상암동,CS100008,분식전문점,27,44,2,4,17,9
20224,11440740,상암동,CS100009,호프-간이주점,51,62,5,1,11,2
20224,11440740,상암동,CS100010,커피-음료,141,198,9,7,57,4
20231,11440740,상암동,CS100001,한식음식점,249,320,9,11,71,3
20231,11440740,상암동,CS100002,중식음식점,33,44,0,2,11,5
20231,11440740,상암동,CS100003,일식음식점,61,72,1,3,11,4
20231,11440740,상암동,CS100004,양식음식점,47,52,0,2,5,4
20231,11440740,상암동,CS100005,제과점,18,28,0,0,10,0
20231,11440740,상암동,CS100006,패스트푸드점,23,45,6,5,22,11
20231,11440740,상암동,CS100007,치킨전문점,12,25,0,2,13,8
20231,11440740,상암동,CS100008,분식전문점,28,45,3,2,17,4
20231,11440740,상암동,CS100009,호프-간이주점,54,64,4,2,10,3
20231,11440740,상암동,CS100010,커피-음료,145,203,15,10,58,5
20232,11440740,상암동,CS100001,한식음식점,251,323,18,15,72,5
20232,11440740,상암동,CS100002,중식음식점,31,42,0,2,11,5
20232,11440740,상암동,CS100003,일식음식점,66,77,7,2,11,3
20232,11440740,상암동,CS100004,양식음식점,47,52,1,1,5,2
20232,11440740,상암동,CS100005,제과점,18,28,1,1,10,4
20232,11440740,상암동,CS100006,패스트푸드점,21,43,0,2,22,5
20232,11440740,상암동,CS100007,치킨전문점,11,24,0,1,13,4
20232,11440740,상암동,CS100008,분식전문점,33,51,7,1,18,2
20232,11440740,상암동,CS100009,호프-간이주점,54,64,5,5,10,8
20232,11440740,상암동,CS100010,커피-음료,145,204,11,10,59,5
20233,11440740,상암동,CS100001,한식음식점,247,316,17,24,69,8
20233,11440740,상암동,CS100002,중식음식점,33,45,5,2,12,4
20233,11440740,상암동,CS100003,일식음식점,64,74,2,5,10,7
20233,11440740,상암동,CS100004,양식음식점,50,56,5,1,6,2
20233,11440740,상암동,CS100005,제과점,19,29,1,0,10,0
20233,11440740,상암동,CS100006,패스트푸드점,20,40,1,4,20,10
20233,11440740,상암동,CS100007,치킨전문점,12,25,1,0,13,0
20233,11440740,상암동,CS100008,분식전문점,35,54,4,1,19,2
20233,11440740,상암동,CS100009,호프-간이주점,52,62,0,2,10,3
20233,11440740,상암동,CS100010,커피-음료,145,202,6,8,57,4
20234,11440740,상암동,CS100001,한식음식점,252,319,16,13,67,4
20234,11440740,상암동,CS100002,중식음식점,33,44,3,4,11,9
20234,11440740,상암동,CS100003,일식음식점,63,74,4,4,11,5
20234,11440740,상암동,CS100004,양식음식점,49,56,3,3,7,5
20234,11440740,상암동,CS100005,제과점,18,28,0,1,10,4
20234,11440740,상암동,CS100006,패스트푸드점,20,41,2,1,21,2
20234,11440740,상암동,CS100007,치킨전문점,11,24,0,1,13,4
20234,11440740,상암동,CS100008,분식전문점,34,51,2,5,17,10
20234,11440740,상암동,CS100009,호프-간이주점,54,63,4,3,9,5
20234,11440740,상암동,CS100010,커피-음료,143,202,8,8,59,4
20241,11440740,상암동,CS100001,한식음식점,264,335,28,12,71,4
20241,11440740,상암동,CS100002,중식음식점,33,44,3,3,11,7
20241,11440740,상암동,CS100003,일식음식점,66,77,6,3,11,4
20241,11440740,상암동,CS100004,양식음식점,52,59,4,1,7,2
20241,11440740,상암동,CS100005,제과점,17,27,1,2,10,7
20241,11440740,상암동,CS100006,패스트푸드점,19,38,1,4,19,11
20241,11440740,상암동,CS100007,치킨전문점,10,23,0,1,13,4
20241,11440740,상암동,CS100008,분식전문점,34,50,2,3,16,6
20241,11440740,상암동,CS100009,호프-간이주점,54,63,2,2,9,3
20241,11440740,상암동,CS100010,커피-음료,144,205,13,10,61,5
20242,11440740,상암동,CS100001,한식음식점,265,335,13,13,70,4
20242,11440740,상암동,CS100002,중식음식점,33,44,0,0,11,0
20242,11440740,상암동,CS100003,일식음식점,62,74,5,8,12,11
20242,11440740,상암동,CS100004,양식음식점,50,59,2,2,9,3
20242,11440740,상암동,CS100005,제과점,18,28,1,0,10,0
20242,11440740,상암동,CS100006,패스트푸드점,20,38,1,1,18,3
20242,11440740,상암동,CS100007,치킨전문점,9,21,0,2,12,10
20242,11440740,상암동,CS100008,분식전문점,33,48,2,4,15,8
20242,11440740,상암동,CS100009,호프-간이주점,53,62,0,1,9,2
20242,11440740,상암동,CS100010,커피-음료,141,205,8,8,64,4
20243,11440740,상암동,CS100001,한식음식점,267,336,18,17,69,5
20243,11440740,상암동,CS100002,중식음식점,31,41,2,5,10,12
20243,11440740,상암동,CS100003,일식음식점,64,77,5,2,13,3
20243,11440740,상암동,CS100004,양식음식점,50,59,1,1,9,2
20243,11440740,상암동,CS100005,제과점,18,27,1,2,9,7
20243,11440740,상암동,CS100006,패스트푸드점,20,39,3,2,19,5
20243,11440740,상암동,CS100007,치킨전문점,9,19,0,2,10,11
20243,11440740,상암동,CS100008,분식전문점,37,52,4,0,15,0
20243,11440740,상암동,CS100009,호프-간이주점,53,62,0,0,9,0
20243,11440740,상암동,CS100010,커피-음료,143,206,9,8,63,4
20244,11440740,상암동,CS100001,한식음식점,270,340,9,5,70,2
20244,11440740,상암동,CS100002,중식음식점,32,41,3,3,9,7
20244,11440740,상암동,CS100003,일식음식점,63,76,3,4,13,5
20244,11440740,상암동,CS100004,양식음식점,49,59,3,3,10,5
20244,11440740,상암동,CS100005,제과점,19,27,2,2,8,7
20244,11440740,상암동,CS100006,패스트푸드점,20,38,0,1,18,3
20244,11440740,상암동,CS100007,치킨전문점,9,20,1,0,11,0
20244,11440740,상암동,CS100008,분식전문점,38,54,4,2,16,4
20244,11440740,상암동,CS100009,호프-간이주점,52,61,0,1,9,2
20244,11440740,상암동,CS100010,커피-음료,140,203,3,6,63,3
20191,11440655,서강동,CS100001,한식음식점,141,160,1,8,19,5
20191,11440655,서강동,CS100002,중식음식점,18,19,2,0,1,0
20191,11440655,서강동,CS100003,일식음식점,35,41,4,2,6,5
20191,11440655,서강동,CS100004,양식음식점,57,57,4,2,0,4
20191,11440655,서강동,CS100005,제과점,25,30,2,3,5,10
20191,11440655,서강동,CS100006,패스트푸드점,13,17,2,0,4,0
20191,11440655,서강동,CS100007,치킨전문점,7,17,0,0,10,0
20191,11440655,서강동,CS100008,분식전문점,28,34,4,0,6,0
20191,11440655,서강동,CS100009,호프-간이주점,82,94,5,5,12,5
20191,11440655,서강동,CS100010,커피-음료,95,108,3,3,13,3
20192,11440655,서강동,CS100001,한식음식점,137,156,7,11,19,7
20192,11440655,서강동,CS100002,중식음식점,20,21,2,0,1,0
20192,11440655,서강동,CS100003,일식음식점,34,39,3,5,5,13
20192,11440655,서강동,CS100004,양식음식점,61,61,5,1,0,2
20192,11440655,서강동,CS100005,제과점,25,30,0,0,5,0
20192,11440655,서강동,CS100006,패스트푸드점,14,18,1,0,4,0
20192,11440655,서강동,CS100007,치킨전문점,7,19,4,2,12,11
20192,11440655,서강동,CS100008,분식전문점,28,35,3,2,7,6
20192,11440655,서강동,CS100009,호프-간이주점,81,92,6,8,11,9
20192,11440655,서강동,CS100010,커피-음료,96,110,8,6,14,6
20193,11440655,서강동,CS100001,한식음식점,136,154,7,9,18,6
20193,11440655,서강동,CS100002,중식음식점,20,21,2,2,1,10
20193,11440655,서강동,CS100003,일식음식점,32,37,3,5,5,14
20193,11440655,서강동,CS100004,양식음식점,59,59,5,7,0,12
20193,11440655,서강동,CS100005,제과점,22,27,0,3,5,11
20193,11440655,서강동,CS100006,패스트푸드점,14,18,0,0,4,0
20193,11440655,서강동,CS100007,치킨전문점,6,18,0,1,12,6
20193,11440655,서강동,CS100008,분식전문점,28,35,3,3,7,9
20193,11440655,서강동,CS100009,호프-간이주점,81,91,3,4,10,4
20193,11440655,서강동,CS100010,커피-음료,100,113,10,7,13,6
20194,11440655,서강동,CS100001,한식음식점,134,151,5,8,17,5
20194,11440655,서강동,CS100002,중식음식점,19,20,0,1,1,5
20194,11440655,서강동,CS100003,일식음식점,35,40,3,0,5,0
20194,11440655,서강동,CS100004,양식음식점,57,57,1,3,0,5
20194,11440655,서강동,CS100005,제과점,24,29,2,0,5,0
20194,11440655,서강동,CS100006,패스트푸드점,17,22,5,1,5,5
20194,11440655,서강동,CS100007,치킨전문점,5,18,1,1,13,6
20194,11440655,서강동,CS100008,분식전문점,29,36,1,0,7,0
20194,11440655,서강동,CS100009,호프-간이주점,81,90,8,9,9,10
20194,11440655,서강동,CS100010,커피-음료,97,111,6,8,14,7
20201,11440655,서강동,CS100001,한식음식점,130,146,10,15,16,10
20201,11440655,서강동,CS100002,중식음식점,20,21,2,1,1,5
20201,11440655,서강동,CS100003,일식음식점,35,40,3,3,5,8
20201,11440655,서강동,CS100004,양식음식점,54,54,3,6,0,11
20201,11440655,서강동,CS100005,제과점,23,29,4,4,6,14
20201,11440655,서강동,CS100006,패스트푸드점,16,22,2,2,6,9
20201,11440655,서강동,CS100007,치킨전문점,5,18,1,1,13,6
20201,11440655,서강동,CS100008,분식전문점,27,34,3,5,7,15
20201,11440655,서강동,CS100009,호프-간이주점,74,83,3,10,9,12
20201,11440655,서강동,CS100010,커피-음료,100,114,10,7,14,6
20202,11440655,서강동,CS100001,한식음식점,133,150,13,9,17,6
20202,11440655,서강동,CS100002,중식음식점,19,19,0,2,0,11
20202,11440655,서강동,CS100003,일식음식점,38,43,6,3,5,7
20202,11440655,서강동,CS100004,양식음식점,52,52,1,3,0,6
20202,11440655,서강동,CS100005,제과점,23,29,1,1,6,3
20202,11440655,서강동,CS100006,패스트푸드점,16,22,0,0,6,0
20202,11440655,서강동,CS100007,치킨전문점,5,18,1,1,13,6
20202,11440655,서강동,CS100008,분식전문점,27,34,1,1,7,3
20202,11440655,서강동,CS100009,호프-간이주점,75,84,9,8,9,10
20202,11440655,서강동,CS100010,커피-음료,103,121,9,2,18,2
20203,11440655,서강동,CS100001,한식음식점,138,154,10,11,16,7
20203,11440655,서강동,CS100002,중식음식점,22,22,2,0,0,0
20203,11440655,서강동,CS100003,일식음식점,37,42,2,2,5,5
20203,11440655,서강동,CS100004,양식음식점,55,55,6,1,0,2
20203,11440655,서강동,CS100005,제과점,22,28,0,1,6,4
20203,11440655,서강동,CS100006,패스트푸드점,16,22,0,1,6,5
20203,11440655,서강동,CS100007,치킨전문점,4,16,1,4,12,25
20203,11440655,서강동,CS100008,분식전문점,23,30,0,4,7,13
20203,11440655,서강동,CS100009,호프-간이주점,78,87,4,4,9,5
20203,11440655,서강동,CS100010,커피-음료,104,121,6,5,17,4
20204,11440655,서강동,CS100001,한식음식점,133,150,7,11,17,7
20204,11440655,서강동,CS100002,중식음식점,23,23,2,1,0,4
20204,11440655,서강동,CS100003,일식음식점,35,40,0,2,5,5
20204,11440655,서강동,CS100004,양식음식점,52,52,2,5,0,10
20204,11440655,서강동,CS100005,제과점,22,28,3,3,6,11
20204,11440655,서강동,CS100006,패스트푸드점,16,22,1,1,6,5
20204,11440655,서강동,CS100007,치킨전문점,3,15,1,2,12,13
20204,11440655,서강동,CS100008,분식전문점,24,31,1,0,7,0
20204,11440655,서강동,CS100009,호프-간이주점,81,91,6,2,10,2
20204,11440655,서강동,CS100010,커피-음료,100,117,8,12,17,10
20211,11440655,서강동,CS100001,한식음식점,139,156,10,4,17,3
20211,11440655,서강동,CS100002,중식음식점,23,24,2,1,1,4
20211,11440655,서강동,CS100003,일식음식점,36,41,2,1,5,2
20211,11440655,서강동,CS100004,양식음식점,51,51,1,2,0,4
20211,11440655,서강동,CS100005,제과점,22,28,0,0,6,0
20211,11440655,서강동,CS100006,패스트푸드점,17,23,1,0,6,0
20211,11440655,서강동,CS100007,치킨전문점,4,16,2,1,12,6
20211,11440655,서강동,CS100008,분식전문점,25,32,2,1,7,3
20211,11440655,서강동,CS100009,호프-간이주점,83,93,7,5,10,5
20211,11440655,서강동,CS100010,커피-음료,104,119,5,3,15,3
20212,11440655,서강동,CS100001,한식음식점,143,160,10,6,17,4
20212,11440655,서강동,CS100002,중식음식점,23,24,1,1,1,4
20212,11440655,서강동,CS100003,일식음식점,35,40,2,3,5,8
20212,11440655,서강동,CS100004,양식음식점,51,52,2,1,1,2
20212,11440655,서강동,CS100005,제과점,24,30,3,1,6,3
20212,11440655,서강동,CS100006,패스트푸드점,15,21,2,4,6,19
20212,11440655,서강동,CS100007,치킨전문점,5,17,1,0,12,0
20212,11440655,서강동,CS100008,분식전문점,24,32,3,3,8,9
